,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
147,2,68,0.237,0.2914,0.9326,0.9212,0.05,128,sgd,MLPZeroReLu
148,2,69,0.2367,0.2914,0.9327,0.9212,0.05,128,sgd,MLPZeroReLu
149,2,70,0.2364,0.2914,0.9328,0.9212,0.05,128,sgd,MLPZeroReLu
150,2,71,0.2361,0.2914,0.9329,0.9212,0.05,128,sgd,MLPZeroReLu
151,2,72,0.2358,0.2914,0.933,0.9213,0.05,128,sgd,MLPZeroReLu
152,2,73,0.2355,0.2914,0.933,0.9213,0.05,128,sgd,MLPZeroReLu
153,2,74,0.2352,0.2914,0.9331,0.9213,0.05,128,sgd,MLPZeroReLu
154,2,75,0.2349,0.2914,0.9332,0.9213,0.05,128,sgd,MLPZeroReLu
155,2,76,0.2346,0.2914,0.9333,0.9213,0.05,128,sgd,MLPZeroReLu
156,2,77,0.2343,0.2914,0.9333,0.9213,0.05,128,sgd,MLPZeroReLu
157,2,78,0.2341,0.2914,0.9334,0.9214,0.05,128,sgd,MLPZeroReLu
158,2,79,0.2338,0.2914,0.9335,0.9214,0.05,128,sgd,MLPZeroReLu
159,2,80,0.2335,0.2915,0.9336,0.9214,0.05,128,sgd,MLPZeroReLu
