,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
199,3,40,0.2682,0.2813,0.9084,0.9033,0.01,64,sgd,MLPOne
200,3,41,0.2626,0.2765,0.9104,0.9051,0.01,64,sgd,MLPOne
201,3,42,0.2573,0.2719,0.9124,0.9068,0.01,64,sgd,MLPOne
202,3,43,0.2522,0.2675,0.9142,0.9084,0.01,64,sgd,MLPOne
203,3,44,0.2473,0.2632,0.916,0.91,0.01,64,sgd,MLPOne
204,3,45,0.2426,0.2591,0.9177,0.9115,0.01,64,sgd,MLPOne
205,3,46,0.2381,0.2552,0.9193,0.9129,0.01,64,sgd,MLPOne
206,3,47,0.2337,0.2515,0.9209,0.9143,0.01,64,sgd,MLPOne
207,3,48,0.2295,0.2478,0.9224,0.9156,0.01,64,sgd,MLPOne
208,3,49,0.2254,0.2444,0.9239,0.9169,0.01,64,sgd,MLPOne
209,3,50,0.2215,0.241,0.9253,0.9181,0.01,64,sgd,MLPOne
210,3,51,0.2178,0.2378,0.9267,0.9193,0.01,64,sgd,MLPOne
211,3,52,0.2141,0.2347,0.928,0.9204,0.01,64,sgd,MLPOne
212,3,53,0.2106,0.2317,0.9292,0.9215,0.01,64,sgd,MLPOne
213,3,54,0.2072,0.2288,0.9305,0.9225,0.01,64,sgd,MLPOne
214,3,55,0.2039,0.226,0.9316,0.9235,0.01,64,sgd,MLPOne
215,3,56,0.2007,0.2233,0.9328,0.9245,0.01,64,sgd,MLPOne
216,3,57,0.1976,0.2206,0.9339,0.9255,0.01,64,sgd,MLPOne
217,3,58,0.1946,0.2181,0.935,0.9264,0.01,64,sgd,MLPOne
218,3,59,0.1917,0.2157,0.936,0.9272,0.01,64,sgd,MLPOne
219,3,60,0.1888,0.2133,0.937,0.9281,0.01,64,sgd,MLPOne
220,3,61,0.1861,0.211,0.938,0.9289,0.01,64,sgd,MLPOne
221,3,62,0.1834,0.2088,0.939,0.9297,0.01,64,sgd,MLPOne
222,3,63,0.1808,0.2066,0.9399,0.9305,0.01,64,sgd,MLPOne
223,3,64,0.1783,0.2045,0.9408,0.9312,0.01,64,sgd,MLPOne
224,3,65,0.1759,0.2025,0.9416,0.932,0.01,64,sgd,MLPOne
225,3,66,0.1735,0.2005,0.9425,0.9327,0.01,64,sgd,MLPOne
226,3,67,0.1712,0.1986,0.9433,0.9334,0.01,64,sgd,MLPOne
227,3,68,0.1689,0.1967,0.9441,0.934,0.01,64,sgd,MLPOne
228,3,69,0.1667,0.1949,0.9449,0.9347,0.01,64,sgd,MLPOne
229,3,70,0.1646,0.1931,0.9457,0.9353,0.01,64,sgd,MLPOne
230,3,71,0.1625,0.1914,0.9464,0.9359,0.01,64,sgd,MLPOne
231,3,72,0.1605,0.1898,0.9471,0.9365,0.01,64,sgd,MLPOne
232,3,73,0.1585,0.1881,0.9478,0.9371,0.01,64,sgd,MLPOne
233,3,74,0.1565,0.1866,0.9485,0.9377,0.01,64,sgd,MLPOne
234,3,75,0.1547,0.185,0.9492,0.9382,0.01,64,sgd,MLPOne
235,3,76,0.1528,0.1835,0.9498,0.9388,0.01,64,sgd,MLPOne
236,3,77,0.151,0.1821,0.9505,0.9393,0.01,64,sgd,MLPOne
237,3,78,0.1493,0.1806,0.9511,0.9398,0.01,64,sgd,MLPOne
238,3,79,0.1475,0.1792,0.9517,0.9403,0.01,64,sgd,MLPOne
239,3,80,0.1459,0.1779,0.9523,0.9408,0.01,64,sgd,MLPOne
240,4,1,0.9742,0.4571,0.7645,0.8816,0.01,128,sgd,MLPOne
241,4,2,0.681,0.4044,0.8299,0.8904,0.01,128,sgd,MLPOne
242,4,3,0.5615,0.3732,0.8564,0.8971,0.01,128,sgd,MLPOne
243,4,4,0.4935,0.3515,0.8716,0.9022,0.01,128,sgd,MLPOne
244,4,5,0.4482,0.3346,0.8821,0.9063,0.01,128,sgd,MLPOne
245,4,6,0.4148,0.3209,0.8899,0.9099,0.01,128,sgd,MLPOne
246,4,7,0.3887,0.3091,0.8962,0.913,0.01,128,sgd,MLPOne
247,4,8,0.3675,0.2991,0.9015,0.9156,0.01,128,sgd,MLPOne
248,4,9,0.3496,0.29,0.906,0.918,0.01,128,sgd,MLPOne
249,4,10,0.3342,0.2818,0.9099,0.9203,0.01,128,sgd,MLPOne
250,4,11,0.3208,0.2743,0.9133,0.9224,0.01,128,sgd,MLPOne
251,4,12,0.3088,0.2674,0.9163,0.9243,0.01,128,sgd,MLPOne
252,4,13,0.2981,0.2611,0.9191,0.9261,0.01,128,sgd,MLPOne
253,4,14,0.2883,0.2553,0.9217,0.9276,0.01,128,sgd,MLPOne
254,4,15,0.2795,0.2498,0.924,0.9292,0.01,128,sgd,MLPOne
255,4,16,0.2713,0.2446,0.9262,0.9307,0.01,128,sgd,MLPOne
256,4,17,0.2637,0.2398,0.9282,0.9321,0.01,128,sgd,MLPOne
257,4,18,0.2567,0.2352,0.93,0.9334,0.01,128,sgd,MLPOne
258,4,19,0.2502,0.2309,0.9318,0.9346,0.01,128,sgd,MLPOne
259,4,20,0.2441,0.2268,0.9334,0.9358,0.01,128,sgd,MLPOne
260,4,21,0.2384,0.223,0.935,0.9368,0.01,128,sgd,MLPOne
261,4,22,0.233,0.2193,0.9364,0.9379,0.01,128,sgd,MLPOne
262,4,23,0.2279,0.2158,0.9378,0.9388,0.01,128,sgd,MLPOne
263,4,24,0.223,0.2125,0.9391,0.9397,0.01,128,sgd,MLPOne
264,4,25,0.2185,0.2093,0.9404,0.9406,0.01,128,sgd,MLPOne
265,4,26,0.2141,0.2062,0.9416,0.9414,0.01,128,sgd,MLPOne
266,4,27,0.21,0.2033,0.9427,0.9422,0.01,128,sgd,MLPOne
267,4,28,0.206,0.2005,0.9438,0.943,0.01,128,sgd,MLPOne
268,4,29,0.2023,0.1978,0.9449,0.9437,0.01,128,sgd,MLPOne
269,4,30,0.1986,0.1952,0.9458,0.9444,0.01,128,sgd,MLPOne
270,4,31,0.1952,0.1927,0.9468,0.9451,0.01,128,sgd,MLPOne
271,4,32,0.1919,0.1903,0.9477,0.9458,0.01,128,sgd,MLPOne
272,4,33,0.1887,0.1881,0.9486,0.9464,0.01,128,sgd,MLPOne
273,4,34,0.1856,0.1858,0.9495,0.947,0.01,128,sgd,MLPOne
274,4,35,0.1826,0.1837,0.9503,0.9476,0.01,128,sgd,MLPOne
275,4,36,0.1798,0.1817,0.9511,0.9482,0.01,128,sgd,MLPOne
276,4,37,0.1771,0.1797,0.9518,0.9488,0.01,128,sgd,MLPOne
277,4,38,0.1744,0.1778,0.9525,0.9493,0.01,128,sgd,MLPOne
278,4,39,0.1718,0.1759,0.9532,0.9499,0.01,128,sgd,MLPOne
279,4,40,0.1694,0.1741,0.9539,0.9503,0.01,128,sgd,MLPOne
280,4,41,0.167,0.1724,0.9546,0.9508,0.01,128,sgd,MLPOne
281,4,42,0.1646,0.1707,0.9552,0.9513,0.01,128,sgd,MLPOne
282,4,43,0.1624,0.1691,0.9559,0.9517,0.01,128,sgd,MLPOne
283,4,44,0.1602,0.1675,0.9565,0.9522,0.01,128,sgd,MLPOne
284,4,45,0.1581,0.166,0.9571,0.9526,0.01,128,sgd,MLPOne
285,4,46,0.156,0.1645,0.9576,0.953,0.01,128,sgd,MLPOne
286,4,47,0.154,0.163,0.9582,0.9534,0.01,128,sgd,MLPOne
287,4,48,0.1521,0.1616,0.9587,0.9538,0.01,128,sgd,MLPOne
288,4,49,0.1502,0.1603,0.9593,0.9542,0.01,128,sgd,MLPOne
289,4,50,0.1484,0.1589,0.9598,0.9545,0.01,128,sgd,MLPOne
