,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
35,1,36,0.2625,0.2942,0.9263,0.9187,0.05,64,sgd,MLPZero
36,1,37,0.262,0.2942,0.9264,0.9188,0.05,64,sgd,MLPZero
37,1,38,0.2616,0.2941,0.9266,0.9188,0.05,64,sgd,MLPZero
38,1,39,0.2611,0.2942,0.9267,0.9188,0.05,64,sgd,MLPZero
39,1,40,0.2607,0.2943,0.9269,0.9188,0.05,64,sgd,MLPZero
40,1,41,0.2603,0.2944,0.927,0.9188,0.05,64,sgd,MLPZero
41,1,42,0.2599,0.2944,0.9271,0.9188,0.05,64,sgd,MLPZero
42,1,43,0.2595,0.2945,0.9272,0.9188,0.05,64,sgd,MLPZero
43,1,44,0.2591,0.2946,0.9274,0.9187,0.05,64,sgd,MLPZero
44,1,45,0.2588,0.2948,0.9275,0.9186,0.05,64,sgd,MLPZero
45,1,46,0.2584,0.295,0.9276,0.9186,0.05,64,sgd,MLPZero
46,1,47,0.2581,0.295,0.9277,0.9186,0.05,64,sgd,MLPZero
47,1,48,0.2577,0.2952,0.9278,0.9186,0.05,64,sgd,MLPZero
48,1,49,0.2574,0.2953,0.9279,0.9186,0.05,64,sgd,MLPZero
49,1,50,0.2571,0.2955,0.928,0.9185,0.05,64,sgd,MLPZero
50,1,51,0.2568,0.2955,0.9281,0.9186,0.05,64,sgd,MLPZero
51,1,52,0.2565,0.2956,0.9282,0.9186,0.05,64,sgd,MLPZero
52,1,53,0.2562,0.2957,0.9282,0.9185,0.05,64,sgd,MLPZero
53,1,54,0.2559,0.2957,0.9283,0.9185,0.05,64,sgd,MLPZero
54,1,55,0.2556,0.2958,0.9284,0.9185,0.05,64,sgd,MLPZero
55,1,56,0.2553,0.2959,0.9285,0.9185,0.05,64,sgd,MLPZero
56,1,57,0.2551,0.2962,0.9286,0.9184,0.05,64,sgd,MLPZero
57,1,58,0.2548,0.2964,0.9286,0.9184,0.05,64,sgd,MLPZero
58,1,59,0.2545,0.2964,0.9287,0.9184,0.05,64,sgd,MLPZero
59,1,60,0.2543,0.2964,0.9288,0.9184,0.05,64,sgd,MLPZero
60,1,61,0.254,0.2966,0.9288,0.9183,0.05,64,sgd,MLPZero
61,1,62,0.2538,0.2967,0.9289,0.9183,0.05,64,sgd,MLPZero
62,1,63,0.2536,0.2967,0.929,0.9183,0.05,64,sgd,MLPZero
63,1,64,0.2533,0.2968,0.929,0.9183,0.05,64,sgd,MLPZero
64,1,65,0.2531,0.297,0.9291,0.9183,0.05,64,sgd,MLPZero
65,1,66,0.2528,0.297,0.9292,0.9183,0.05,64,sgd,MLPZero
66,1,67,0.2526,0.2972,0.9292,0.9182,0.05,64,sgd,MLPZero
67,1,68,0.2524,0.2973,0.9293,0.9182,0.05,64,sgd,MLPZero
68,1,69,0.2522,0.2977,0.9293,0.918,0.05,64,sgd,MLPZero
69,1,70,0.252,0.2978,0.9294,0.918,0.05,64,sgd,MLPZero
70,1,71,0.2518,0.2978,0.9294,0.918,0.05,64,sgd,MLPZero
71,1,72,0.2516,0.2979,0.9295,0.918,0.05,64,sgd,MLPZero
72,1,73,0.2514,0.2981,0.9296,0.9179,0.05,64,sgd,MLPZero
73,1,74,0.2512,0.2982,0.9296,0.918,0.05,64,sgd,MLPZero
74,1,75,0.251,0.2982,0.9297,0.918,0.05,64,sgd,MLPZero
75,1,76,0.2508,0.2982,0.9297,0.918,0.05,64,sgd,MLPZero
76,1,77,0.2506,0.2983,0.9298,0.918,0.05,64,sgd,MLPZero
77,1,78,0.2504,0.2984,0.9298,0.918,0.05,64,sgd,MLPZero
78,1,79,0.2502,0.2985,0.9299,0.918,0.05,64,sgd,MLPZero
79,1,80,0.25,0.2987,0.9299,0.9179,0.05,64,sgd,MLPZero
